45938	Funambulus palmarum	Three-striped Palm Squirrel
45941	Callosciurus caniceps	Northern Gray-bellied Squirrel
45945	Callosciurus notatus	Plantain Squirrel
45949	Callosciurus finlaysonii	Finlayson's Squirrel
45952	Callosciurus erythraeus	Pallas' Squirrel
45955	Callosciurus prevostii	Prevost's Squirrel
45997	Sciurus deppei	Deppe's Squirrel
46001	Sciurus vulgaris	Eurasian Red Squirrel
46003	Sciurus yucatanensis	Yucatán Squirrel
46005	Sciurus variegatoides	Variegated Squirrel
46009	Sciurus aureogaster	Red-bellied Squirrel
46010	Sciurus granatensis	Red-tailed Squirrel
46011	Sciurus spadiceus	Southern Amazon Red Squirrel
46015	Sciurus anomalus	Caucasian Squirrel
46017	Sciurus carolinensis	Eastern Gray Squirrel
46020	Sciurus niger	Eastern Fox Squirrel
46023	Sciurus griseus	Western Gray Squirrel
46030	Ratufa indica	Indian Giant Squirrel
46032	Ratufa affinis	Pale Giant Squirrel
46033	Ratufa bicolor	Black Giant Squirrel
46037	Spermophilus citellus	European Ground Squirrel
46082	Marmota marmota	Alpine Marmot
460838	Xenogryllus marmoratus	Japanese Pine Cricket
46086	Marmota flaviventris	Yellow-bellied Marmot
46087	Marmota caligata	Hoary Marmot
46095	Marmota monax	Groundhog
46104	Menetes berdmorei	Indochinese Ground Squirrel
46110	Paraxerus cepapi	Smith's Bush Squirrel
46150	Sundasciurus tenuis	Lowland Slender Squirrel
46168	Tamiops maritimus	Maritime Striped Squirrel
46170	Dremomys pernyi	Perny's Long-nosed Squirrel
46179	Cynomys ludovicianus	Black-tailed Prairie Dog
46180	Cynomys gunnisoni	Gunnison's Prairie Dog
46217	Tamias striatus	Eastern Chipmunk
46256	Ammospermophilus harrisii	Harris' Antelope Squirrel
46259	Tamiasciurus douglasii	Douglas's Squirrel
46260	Tamiasciurus hudsonicus	American Red Squirrel
46266	Glaucomys sabrinus	Northern Flying Squirrel
46272	Glaucomys volans	Southern Flying Squirrel
46294	Tupaia javanica	Horsfield's Treeshrew
46296	Tupaia belangeri	Northern Treeshrew
46414	Sorex araneus	Common Shrew
464495	Amietia poyntoni	Poynton's River Frog
465117	Arcyptera fusca	Large Banded Grasshopper
465461	Chrysochraon dispar	Gold Grasshopper
466317	Conocephalus fuscus	Long-winged Conehead
46640	Crocidura russula	Greater White-toothed Shrew
467020	Bicolorana bicolor	Bicolour Meadow Bush-cricket
467944	Chorthippus maritimus	Maritime Grasshopper
468533	Pteronemobius heydenii	Marsh-cricket
468535	Tarbinskiellus portentosus	Tarbinskiellus portentosus
469236	Neotibicen auriferus	Plains Dog-Day Cicada
469238	Neotibicen canicularis	Northern Dog-day Cicada
469243	Neotibicen davisi	Davis's Southeastern Dog-day Cicada
469253	Hadoa duryi	Orange-and-black Cicada
469257	Neotibicen linnei	Linne's Cicada
469259	Neotibicen lyricen	Lyric Cicada
469268	Neotibicen pruinosus	Scissor Grinder
469274	Neotibicen robinsonianus	Robinson's Annual Cicada
469277	Neotibicen superbus	Superb Dog-day Cicada
469279	Neotibicen winnemanna	Eastern Scissors Grinder Cicada
469282	Neotibicen tibicen	Swamp Cicada
470173	Birrima varians	Black Tree-ticker
470174	Chlorocysta vitripennis	Small Bottle Cicada
470524	Psophus stridulus	Rattle Grasshopper
470754	Polysarcus denticauda	Bull Bush-cricket
471072	Meloimorpha japonica	Asian Bell Cricket
47144	Canis familiaris	Domestic Dog
47219	Apis mellifera	Western Honey Bee
473189	Chorthippus dorsatus	Steppe Grasshopper
473315	Chorthippus mollis	Lesser Grasshopper
473439	Teleogryllus occipitalis	Teleogryllus occipitalis
473905	Barbitistes serricauda	Common Saw Bush-cricket
473975	Yoyetta celis	Silver Princess
473989	Galanga labeculata	Double-spotted Cicada
476245	Sylvirana guentheri	Guenther's Frog
476395	Pulchrana baramica	Brown Marsh Frog
476401	Pulchrana glandulosa	Rough-sided frog
476407	Sylvirana nigrovittata	Black-striped Frog
476523	Papurana daemeli	Australian Wood Frog
476579	Microhyla mukhlesuri	Mukhlesur's Narrow-mouthed Frog
476925	Cacosternum australis	Southern Dainty Frog
48122	Microcentrum retinerve	Lesser Anglewing
488475	Gelidea torrida	Southern Spotted Cicada
491961	Teleogryllus mitratus	Teleogryllus mitratus
496256	Tibicina haematodes	Red Cicada
496700	Sapajus apella	Brown Capuchin
496767	Chorthippus apricarius	Locomotive Grasshopper
496774	Pseudochorthippus montanus	Water-meadow Grasshopper
499194	Ducetia japonica	Ducetia japonica
499199	Conocephalus exemptus	Conocephalus exemptus
499211	Loxoblemmus arietulus	Loxoblemmus arietulus
501406	Oecanthus forbesi	Forbes' Tree Cricket
501625	Pseudochorthippus parallelus	Meadow Grasshopper
503713	Gryllotalpa vineae	Vineyard Mole-cricket
505000	Eumodicogryllus bordigalensis	Verge Cricket
505825	Cicada cretensis	Cretan Cicada
507377	Melanogryllus desertus	Desert Cricket
51110	Xylocopa virginica	Eastern Carpenter Bee
513856	Platycleis intermedia	Intermediate Grey Bush-cricket
513918	Omocestus raymondi	Raymond's Grasshopper
516126	Lycalopex culpaeus	Culpeo
517052	Sclerophrys garmani	Garman's Toad
517053	Sclerophrys gutturalis	Guttural Toad
517057	Sclerophrys pusilla	Eastern Flat-backed Toad
517069	Ranoidea aurea	Green-and-Golden Bell Frog
517096	Ranoidea moorei	Motorbike Frog
517107	Ranoidea raniformis	Southern Bell Frog
517119	Rhinella horribilis	Giant Toad
517132	Sclerophrys capensis	Raucous Toad
517357	Amietia delalandii	Common River Frog
517449	Sclerophrys pantherina	Western Leopard Toad
517450	Sclerophrys pardalis	Eastern Leopard Toad
517452	Kurixalus berylliniris	Green Iris Tree Frog
520869	Svercus palmetorum	Cicada Cricket
522193	Alces alces	Moose
525672	Atrapsalta encaustica	Black Squeaker
541105	Uromenus rugosicollis	Rough Saddle Bush-cricket
541377	Birrima castanea	Red Tree-ticker
541378	Glaucopsaltria viridis	Bottle Cicada
541390	Megapomponia merula	Megapomponia merula
548416	Pelodytes atlanticus	Lusitanian Parsley Frog
548418	Pelodytes punctatus	Common Parsley Frog
552057	Dimissalna dimissa	Dimissalna dimissa
553515	Rhinella marina	Cane Toad
553754	Oecanthus dulcisonans	Large Tree-cricket
555006	Loxoblemmus doenitzi	Loxoblemmus doenitzi
555074	Boana albomarginata	White-edged Tree Frog
555076	Boana albopunctata	Yellow-spotted Tree Frog
555085	Boana bischoffi	Bischoff's Tree Frog
555086	Boana boans	Rusty Tree Frog
555094	Boana cinerascens	Rough-skinned Green Tree Frog
555104	Boana faber	Blacksmith Tree Frog
555117	Boana lanciformis	Basin Tree Frog
555123	Boana lundii	Usina Tree Frog
555134	Boana pardalis	Leopard Tree Frog
555142	Boana pugnax	Chirique-Flusse Tree Frog
555143	Boana pulchella	Montevideo Tree Frog
555145	Boana punctata	Polka-dot Tree Frog
555146	Boana raniceps	Chaco Tree Frog
555148	Boana riojana	Rioja Tree Frog
555150	Boana rosenbergi	Rosenberg's Gladiator Frog
555649	Tettigonia caudata	Eastern Green Bush-cricket
556621	Bombina variegata	Yellow-bellied Toad
55761	Lilioceris lilii	Lily Leaf Beetle
558126	Neoscapteriscus vicinus	Tawny Mole Cricket
55957	Scudderia furcata	Fork-tailed Bush Katydid
564678	Loxoblemmus equestris	Loxoblemmus equestris
566513	Alouatta seniculus	Colombian Red Howler Monkey
566528	Cercopithecus lowei	Lowe's Monkey
568769	Dundubia vaginata	Dundubia vaginata
570621	Platycleis sabulosa	Platycleis sabulosa
57444	Stethophyma grossum	Large Marsh Grasshopper
57516	Bombus terrestris	Buff-tailed Bumble Bee
57556	Papio ursinus	Chacma Baboon
60341	Lithobates sphenocephalus	Southern Leopard Frog
62049	Platypedia putnami	Putnam's Cicada
622565	Ornebius kanetataki	Ornebius kanetataki
62345	Duttaphrynus melanostictus	Asian Common Toad
626859	Telmapsalta hackeri	Paperbark Cicada
627630	Megatibicen dorsatus	Bush Cicada
63113	Blarina brevicauda	Northern Short-tailed Shrew
633772	Oecanthus euryelytra	Oecanthus euryelytra
636296	Hecatesia fenestrata	Common Whistling Moth
639200	Popplepsalta annulata	Sprinkler Squeaker
64873	Allobates talamancae	Striped Rocket Frog
64906	Ameerega trivittata	Three-striped Poison Frog
64912	Amietia fuscigula	Cape River Frog
64968	Anaxyrus americanus	American Toad
64970	Anaxyrus boreas	Western Toad
64973	Anaxyrus cognatus	Great Plains Toad
64975	Anaxyrus debilis	Chihuahuan Green Toad
64977	Anaxyrus fowleri	Fowler's Toad
64978	Anaxyrus hemiophrys	Canadian Toad
64984	Anaxyrus punctatus	Red-spotted Toad
64985	Anaxyrus quercicus	Oak Toad
64987	Anaxyrus speciosus	Texas Toad
64988	Anaxyrus terrestris	Southern Toad
64989	Anaxyrus woodhousii	Woodhouse's Toad
65148	Calyptocephalella gayi	Helmeted Water Toad
65212	Craugastor augusti	Barking Frog
65238	Craugastor fitzingeri	Fitzinger's Robber Frog
65344	Dendropsophus columbianus	Boettger's Colombian Tree Frog
65349	Dendropsophus ebraccatus	Harlequin Treefrog
65373	Dendropsophus microcephalus	Yellow Treefrog
65377	Dendropsophus minutus	Lesser Tree Frog
65418	Diasporus diastema	Tink Frog
65448	Engystomops pustulosus	Túngara Frog
65450	Epidalea calamita	Natterjack Toad
65522	Glandirana emeljanovi	Imienpo Station frog
65574	Hylarana erythraea	Green Paddy Frog
65592	Hylarana latouchii	LaTouche's Frog
65849	Incilius nebulifer	Gulf Coast Toad
65860	Incilius valliceps	Central American Gulf Coast Toad
65962	Leptodactylus savagei	Savage's Thin-toed Frog
65975	Lithobates berlandieri	Rio Grande Leopard Frog
65976	Lithobates blairi	Plains Leopard Frog
65979	Lithobates catesbeianus	American Bullfrog
65982	Lithobates clamitans	Green Frog
65986	Lithobates grylio	Pig Frog
66002	Lithobates palustris	Pickerel Frog
66003	Lithobates pipiens	Northern Leopard Frog
66007	Lithobates septentrionalis	Mink Frog
66012	Lithobates sylvaticus	Wood Frog
66131	Microhyla fissipes	East Asian Ornate Chorus Frog
66264	Odorrana swinhoana	Swinhoe's frog
66278	Oophaga pumilio	Strawberry Poison Dart Frog
66280	Oophaga sylvatica	Little Devil Poison Frog
66318	Pelophylax chosenicus	Golden Pond Frog
66322	Pelophylax esculentus	Edible Frog
66330	Pelophylax nigromaculatus	Black-spotted Frog
66331	Pelophylax perezi	Iberian Green Frog
66332	Pelophylax plancyi	Eastern Golden Frog
66479	Platyplectrum ornatum	Ornate Burrowing Frog
66531	Pristimantis achatinus	Cachabi Robber Frog
66893	Pristimantis taeniatus	Banded Rain Frog
66952	Pseudacris fouquettei	Cajun Chorus Frog
67078	Rhaebo haematiticus	Leaf Litter Toad
67093	Rhinella arenarum	Argentine Toad
67107	Rhinella diptycha	Cururu Toad
67108	Rhinella dorbignyi	Bella Vista Toad
67114	Rhinella granulosa	granular toad
67117	Rhinella icterica	Yellow Cururu Toad
67135	Rhinella ornata	Ornate Forest toad
67185	Silverstoneia flotator	Rainforest Rocket Frog
67243	Tlalocohyla smithii	Dwarf Mexican Tree Frog
68137	Chlorocebus pygerythrus	Vervet Monkey
697692	Tamiops mcclellandii	Himalayan Striped Squirrel
697706	Cryptotympana holsti	Cryptotympana holsti
701297	Velarifictorus aspersus	Velarifictorus aspersus
701931	Pseudorhynchus lessonii	Lesson's Mimicking Snout-nose
70421	Acris blanchardi	Blanchard's Cricket Frog
70646	Hyla molleri	Iberian Tree Frog
70647	Hyla orientalis	Eastern Tree Frog
710315	Buergeria otai	Ota's stream tree frog
710713	Cryptotympana takasagona	Cryptotympana takasagona
71219	Gryllotalpa gryllotalpa	European Mole Cricket
71247	Gryllus bimaculatus	Southern Field Cricket
71248	Gryllus campestris	European Field Cricket
717558	Nidirana adenopleura	Olive Frog
738187	Plecturocebus discolor	White-tailed Titi
740040	Megatibicen dealbatus	Plains Cicada
740041	Megatibicen pronotalis	Walker's Annual Cicada
740118	Megatibicen cultriformis	Grand Western Flood Plain Cicada
740119	Megatibicen figuratus	Fall Southeastern Dusk-singing Cicada
740120	Megatibicen resonans	Resonant Cicada
740122	Megatibicen resh	Resh Cicada
740142	Auritibicen japonicus	Auritibicen japonicus
740388	Tympanistalna gastrica	Red-bellied cicada
740528	Macrosemia kareisana	Macrosemia kareisana
74053	Alouatta guariba	Brown Howler Monkey
74055	Alouatta macconnelli	Guianan Red Howler Monkey
740644	Yezoterpnosia nigricosta	Ezo Spring Cicada
74066	Aotus azarae	Azara’s Night Monkey
74103	Balaena mysticetus	Bowhead Whale
74113	Bos taurus	Domestic Cattle
743162	Gampsocleis buergeri	Gampsocleis buergeri
743461	Rhacocleis annulata	Rhacocleis annulata
74383	Glis glis	European Fat Dormouse
74439	Hoolock hoolock	Western Hoolock Gibbon
74442	Hydrochoerus hydrochaeris	Capybara
74832	Papio anubis	Olive Baboon
74890	Physeter macrocephalus	Sperm Whale
75042	Rousettus aegyptiacus	Egyptian Rousette
75053	Rusa unicolor	Sambar
75115	Symphalangus syndactylus	Siamang
765537	Austronomus australis	White-striped Free-tailed Bat
775325	Xylotrupes australicus	Australian Rhinoceros Beetle
780312	Hapithus saltator	Jumping Bush Cricket
792850	Taurella forresti	Hibiscus cicada
796049	Ewartia roberti	Thin-striped Wattle Cicada
806889	Zammara tympanum	Green shield cicada
81881	Amphipsalta zelandica	Chorus Cicada
82825	Cicadatra atra	Black Sorrow Cicada
83853	Magicicada tredecim	Riley's 13-Year Cicada
84403	Phyllopalpus pulchellus	Red-headed Bush Cricket
84752	Microcentrum rhombifolium	Greater Anglewing
851014	Canis aureus	Golden Jackal
852369	Pithecia monachus	Monk Saki
853952	Canis lycaon	Eastern Wolf
85409	Cryptotympana facialis	Black Giant Cicada
855297	Meles meles	European Badger
865317	Svercacheta siamensis	Svercacheta siamensis
883485	Hylobates funereus	North Bornean Gray Gibbon
885131	Nomascus gabriellae	Southern Yellow-cheeked Gibbon
894951	Tettigettalna argentata	Tettigettalna argentata
900236	Tamiasciurus fremonti	Fremont's Squirrel
900533	Atrapsalta corticina	Bark Squeaker
904439	Cicada mordoganensis	East Aegean Cicada
904480	Lyristes gemellus	Geminate Cicada
906209	Platycleis grisea	Eastern Grey Bush-cricket
914822	Tettigettula pygmea	Tettigettula pygmea
922459	Felis silvestris	European Wildcat
923294	Zhangixalus moltrechti	Moltrecht's Green Tree Frog
923298	Zhangixalus prasinatus	Emerald Green Tree Frog
923300	Zhangixalus taipeianus	Taipei Green Tree Frog
923353	Zhangixalus schlegelii	Schlegel's Green Tree Frog
925966	Urva urva	Crab-eating Mongoose
979914	Poospizopsis hypocondria	Rufous-sided Warbling Finch
abbbab1	Malacocincla abbotti	Abbott's Babbler
abbsta2	Arizelopsar femoralis	Abbott's Starling
abbwar1	Horornis flavolivaceus	Aberrant Bush Warbler
abcwin1	Cryptospiza salvadorii	Abyssinian Crimsonwing
abethr1	Turdus tephronotus	Bare-eyed Thrush
abetow	Melozone aberti	Abert's Towhee
abgthr1	Geokichla piaggiae	Abyssinian Ground Thrush
abhori1	Oriolus larvatus	Black-headed Oriole
absbil1	Rhinopomastus minor	Abyssinian Scimitarbill
absfin1	Geospizopsis plebejus	Ash-breasted Sierra Finch
abttyr1	Anairetes alpinus	Ash-breasted Tit-Tyrant
abycat1	Sylvia galinieri	Abyssinian Catbird
abyrol2	Coracias abyssinicus	Abyssinian Roller
abysis1	Serinus nigriceps	Ethiopian Siskin
abyslf1	Melaenornis chocolatinus	Abyssinian Slaty Flycatcher
abythr1	Turdus abyssinicus	Abyssinian Thrush
acafly	Empidonax virescens	Acadian Flycatcher
acowoo	Melanerpes formicivorus	Acorn Woodpecker
adepen1	Pygoscelis adeliae	Adelie Penguin
adewar1	Setophaga adelaidae	Adelaide's Warbler
adtdov1	Streptopelia hypopyrrha	Adamawa Turtle Dove
afbduc1	Anas sparsa	African Black Duck
afbfly1	Elminia longicauda	African Blue Flycatcher
afbowl1	Glaucidium capense	African Barred Owlet
afbtit2	Cyanistes teneriffae	African Blue Tit
afbwar1	Bradypterus baboecala	Little Rush Warbler
afcdov1	Streptopelia roseogrisea	African Collared Dove
afcfly1	Trochocercus cyanomelas	Blue-mantled Crested Flycatcher
afdfly1	Muscicapa adusta	African Dusky Flycatcher
afdwar1	Curruca deserti	African Desert Warbler
afecuc1	Chrysococcyx cupreus	African Emerald Cuckoo
afepig1	Columba unicincta	Afep Pigeon
affeag1	Icthyophaga vocifer	African Fish Eagle
afffin	Lagonosticta rubricata	African Firefinch
afffly1	Fraseria ocreata	Fraser's Forest Flycatcher
afgfly1	Bradornis microrhynchus	African Grey Flycatcher
afghor1	Lophoceros nasutus	African Grey Hornbill
afgori2	Oriolus auratus	African Golden Oriole
afgwea1	Ploceus subaureus	Eastern Golden Weaver
afhbab1	Sylvia abyssinica	African Hill Babbler
afhbab3	Sylvia atriceps	Rwenzori Hill Babbler
afhhaw1	Polyboroides typus	African Harrier-Hawk
afmdov1	Streptopelia decipiens	Mourning Collared Dove
afmwea	Ploceus velatus	Southern Masked Weaver
afpfly1	Terpsiphone viridis	African Paradise Flycatcher
afphor2	Lophoceros semifasciatus	West African Pied Hornbill
afphor3	Lophoceros fasciatus	Congo Pied Hornbill
afpkin1	Ispidina picta	African Pygmy Kingfisher
afpsta1	Lamprotornis bicolor	Pied Starling
afpswi1	Cypsiurus parvus	African Palm Swift
afptit1	Anthoscopus caroli	Grey Penduline Tit
afpwag1	Motacilla aguimp	African Pied Wagtail
afrbro1	Smithornis capensis	African Broadbill
afrcha1	Fringilla spodiogenys	African Chaffinch
afrcit1	Crithagra citrinelloides	African Citril
afrcra1	Crecopsis egregia	African Crake
afrcuc1	Cuculus gularis	African Cuckoo
afrcuh1	Aviceda cuculoides	African Cuckoo-Hawk
afrfin1	Podica senegalensis	African Finfoot
afrgos1	Aerospiza tachiro	African Goshawk
afrgrp1	Treron calvus	African Green Pigeon
afrhob1	Falco cuvierii	African Hobby
afrjac1	Actophilornis africanus	African Jacana
afrope1	Anastomus lamelligerus	African Openbill
afroys1	Haematopus moquini	African Oystercatcher
afrpic1	Verreauxia africana	African Piculet
afrpip1	Anthus cinnamomeus	African Pipit
afrpit1	Pitta angolensis	African Pitta
afrpyg1	Nettapus auritus	African Pygmy Goose
afrrai1	Rallus caerulescens	African Rail
afrshf1	Megabyas flammulatus	African Shrike-flycatcher
afrsil1	Euodice cantans	African Silverbill
afrski1	Rynchops flavirostris	African Skimmer
afrsni1	Gallinago nigripennis	African Snipe
afrspo1	Platalea alba	African Spoonbill
afrsto1	Saxicola torquatus	African Stonechat
afrswi1	Apus barbatus	African Black Swift
afrtai2	Artisornis metopias	Red-capped Forest Warbler
afrthr1	Turdus pelios	African Thrush
afsowl1	Otus senegalensis	African Scops Owl
afswar1	Bradypterus barratti	Barratt's Warbler
afwowl1	Strix woodfordii	African Wood Owl
afywar1	Iduna natalensis	African Yellow Warbler
afywhe1	Zosterops stenocricotus	Forest White-eye
afywhe3	Zosterops stuhlmanni	Green White-eye
afywhe4	Zosterops anderssoni	Southern Yellow White-eye
agaher1	Agamia agami	Agami Heron
agitit1	Uromyias agilis	Agile Tit-Tyrant
ahafra2	Pternistis ahantensis	Ahanta Spurfowl
ajpant1	Herpsilochmus stotzi	Aripuana Antwren
akeowl1	Ketupa leucosticta	Akun Eagle-Owl
alatyr1	Phylloscartes ceciliae	Alagoas Tyrannulet
alblyr1	Menura alberti	Albert's Lyrebird
aldfly	Empidonax alnorum	Alder Flycatcher
alepar2	Psittacula eupatria	Alexandrine Parakeet
aleter1	Onychoprion aleuticus	Aleutian Tern
alfant1	Hylopezus whittakeri	Alta Floresta Antpitta
allgal1	Porphyrio alleni	Allen's Gallinule
allhum	Selasphorus sasin	Allen's Hummingbird
alpacc1	Prunella collaris	Alpine Accentor
alppip1	Anthus gutturalis	Alpine Pipit
alpswi1	Tachymarptis melba	Alpine Swift
alptap1	Scytalopus alvarezlopezi	Tatama Tapaculo
alpthr1	Zoothera mollissima	Alpine Thrush
alsred1	Phoenicurus alaschanicus	Przevalski's Redstart
altori	Icterus gularis	Altamira Oriole
altsno1	Tetraogallus altaicus	Altai Snowcock
altyel1	Geothlypis flavovelata	Altamira Yellowthroat
amaant1	Myrmothera berlepschi	Amazonian Antpitta
